,origin,dest,market_coupons,market_distance,market_fare,PASSENGERS
5988,PHX,MSY,1.0,1300.0,212.22067692307692,650.0
5990,PHX,OAK,1.0,646.0,157.33205580989753,4587.0
5991,PHX,OGG,1.0,2845.0,306.638828125,1024.0
5992,PHX,OKC,1.0,833.0,206.41081983805668,988.0
5993,PHX,OMA,1.0,1037.0,184.13843790012803,1562.0
5994,PHX,ONT,1.0,325.0,161.8664477124183,3060.0
5995,PHX,ORD,1.0,1440.0,195.51924975514203,10210.0
5997,PHX,PAE,1.0,1133.0,143.37743918053778,781.0
5999,PHX,PDX,1.0,1009.0,162.5134877583932,6821.0
6000,PHX,PHL,1.0,2075.0,258.7533409148345,3957.0
6001,PHX,PIT,1.0,1814.0,238.34719474497678,1294.0
6007,PHX,RDU,1.0,1891.0,223.28012264150942,1060.0
6009,PHX,RNO,1.0,601.0,186.1581043710972,2242.0
6013,PHX,SAN,1.0,304.0,141.19988671829847,8651.0
6014,PHX,SAT,1.0,843.0,191.81419714540587,2242.0
6015,PHX,SBA,1.0,455.0,214.68075376884423,597.0
6016,PHX,SBP,1.0,509.0,217.32825771324863,551.0
6017,PHX,SDF,1.0,1506.0,240.13542213883676,533.0
6018,PHX,SEA,1.0,1107.0,128.74582110912345,13975.0
6019,PHX,SFO,1.0,651.0,161.33691956393636,6788.0
6021,PHX,SJC,1.0,621.0,167.453606087735,5585.0
6023,PHX,SLC,1.0,507.0,155.2669183187946,6305.0
6024,PHX,SMF,1.0,647.0,165.0173911282155,4937.0
6025,PHX,SNA,1.0,338.0,182.3491568495456,5942.0
6026,PHX,STL,1.0,1262.0,210.2817488931056,3162.0
6028,PHX,TPA,1.0,1788.0,254.78445881552076,1469.0
6029,PHX,TUL,1.0,935.0,208.7413667820069,578.0
6033,PIA,AZA,1.0,1312.0,99.52733118971061,622.0
6036,PIA,LAS,1.0,1413.0,113.40697674418605,473.0
6040,PIA,PGD,1.0,1045.0,79.86512524084779,519.0
6041,PIA,PIE,1.0,965.0,76.05842592592593,540.0
6046,PIE,ABE,1.0,970.0,90.45497084548106,686.0
6049,PIE,AVL,1.0,519.0,45.5527938247012,2008.0
6050,PIE,BGR,1.0,1394.0,119.13678373382625,541.0
6051,PIE,BLV,1.0,841.0,90.89586497890295,711.0
6055,PIE,CID,1.0,1090.0,86.90834307992203,513.0
6057,PIE,CVG,1.0,776.0,75.68112868439972,1391.0
6059,PIE,DSM,1.0,1126.0,91.4585152838428,458.0
6061,PIE,FNT,1.0,1040.0,81.73510162601626,492.0
6063,PIE,FWA,1.0,912.0,78.38820326678766,551.0
6064,PIE,GRR,1.0,1044.0,75.4596742349457,1013.0
6068,PIE,HTS,1.0,721.0,70.20470183486239,872.0
6070,PIE,IND,1.0,840.0,73.38218623481781,1235.0
6071,PIE,LCK,1.0,821.0,80.42194968553459,636.0
6072,PIE,LEX,1.0,707.0,77.17241071428572,560.0
6074,PIE,MDT,1.0,912.0,82.017578125,512.0
6081,PIE,PIA,1.0,965.0,78.77056880733944,545.0
6082,PIE,PIT,1.0,878.0,84.95553488372093,645.0
6083,PIE,RFD,1.0,1049.0,74.81561822125813,461.0
6087,PIE,SDF,1.0,729.0,74.69979123173277,479.0
6088,PIE,SGF,1.0,895.0,92.24492979719189,641.0
6089,PIE,SWF,1.0,1055.0,82.60087954110898,523.0
6090,PIE,SYR,1.0,1111.0,100.44105802047781,586.0
6094,PIE,TYS,1.0,550.0,60.97564081632653,1225.0
6095,PIE,USA,1.0,528.0,59.7224123182207,1169.0
6099,PIT,ATL,1.0,526.0,180.73176257128048,3858.0
6102,PIT,BNA,1.0,462.0,148.17391498881432,1341.0
6103,PIT,BOS,1.0,496.0,132.52407339111193,5423.0
6105,PIT,BWI,1.0,210.0,170.1732635253054,573.0
6107,PIT,CLT,1.0,366.0,272.40012386457477,1211.0
6108,PIT,DAL,1.0,1060.0,169.4506373292868,659.0
6109,PIT,DCA,1.0,204.0,218.24454853273136,886.0
6110,PIT,DEN,1.0,1290.0,183.94930570801318,3644.0
6111,PIT,DFW,1.0,1067.0,251.4128721174004,2385.0
6112,PIT,DTW,1.0,201.0,263.03246935201395,571.0
6114,PIT,EWR,1.0,319.0,206.35780624499603,2498.0
6115,PIT,FLL,1.0,994.0,105.64998399146212,1874.0
6119,PIT,HOU,1.0,1131.0,196.8066750313676,797.0
6122,PIT,IAH,1.0,1117.0,292.44975381008203,1706.0
6125,PIT,JFK,1.0,340.0,188.2134886649874,794.0
6126,PIT,LAS,1.0,1910.0,151.85064112291352,2636.0
6127,PIT,LAX,1.0,2136.0,127.04936672967865,1058.0
6129,PIT,LGA,1.0,335.0,187.1297399058707,4037.0
6131,PIT,MCO,1.0,834.0,117.1607788851975,5418.0
6132,PIT,MDW,1.0,402.0,153.209781420765,2196.0
6134,PIT,MIA,1.0,1013.0,205.2464268292683,820.0
6136,PIT,MSP,1.0,726.0,238.98942174248268,1297.0
6138,PIT,MYR,1.0,475.0,64.11090909090909,1540.0
6141,PIT,ORD,1.0,413.0,190.69617507418397,3370.0
6144,PIT,PGD,1.0,941.0,85.57880794701987,755.0
6145,PIT,PHL,1.0,268.0,321.61723593964336,1458.0
6146,PIT,PHX,1.0,1814.0,234.12081998114982,1061.0
6147,PIT,PIE,1.0,878.0,81.9064914992272,647.0
6149,PIT,RDU,1.0,328.0,159.71692202462378,731.0
6151,PIT,RSW,1.0,966.0,154.931,730.0
6154,PIT,SAV,1.0,579.0,70.79507751937984,516.0
6156,PIT,SEA,1.0,2125.0,285.6768596663395,1019.0
6157,PIT,SFB,1.0,809.0,71.52105263157895,475.0
6158,PIT,SFO,1.0,2254.0,306.9019300361882,1658.0
6161,PIT,SLC,1.0,1660.0,238.68189655172415,522.0
6163,PIT,SRQ,1.0,912.0,79.14217484008529,469.0
6164,PIT,STL,1.0,554.0,152.74505154639178,679.0
6165,PIT,TPA,1.0,873.0,126.62507968941559,2447.0
6171,PNS,ATL,1.0,271.0,214.8563793103448,696.0
6173,PNS,BNA,1.0,391.0,110.52684793554884,993.0
6179,PNS,DCA,1.0,816.0,230.17812785388128,657.0
6180,PNS,DEN,1.0,1179.0,119.40130555555555,720.0
6181,PNS,DFW,1.0,604.0,204.394537521815,1146.0
6185,PNS,IAH,1.0,489.0,218.34616557734208,459.0
6194,PNS,MIA,1.0,530.0,222.2431098696462,537.0
6197,PNS,ORD,1.0,794.0,162.97621805792164,587.0
6199,PNS,PHL,1.0,935.0,103.63630518234164,1042.0
6204,PPG,HNL,1.0,2599.0,631.036314699793,483.0
6208,PSC,AZA,1.0,977.0,70.46666666666667,495.0
6214,PSC,SEA,1.0,172.0,109.03942949407966,929.0
6217,PSE,JFK,1.0,1617.0,200.92595050618675,889.0
6218,PSE,MCO,1.0,1179.0,150.31244490358128,1452.0
6230,PSP,DEN,1.0,776.0,214.6075155279503,483.0
6238,PSP,SEA,1.0,987.0,174.19365137614682,1090.0
6239,PSP,SFO,1.0,421.0,163.91547448979588,1960.0
6244,PVD,ATL,1.0,903.0,216.7705376344086,1209.0
6246,PVD,BNA,1.0,906.0,77.71140556368961,683.0
6248,PVD,BWI,1.0,327.0,156.74860645688597,2447.0
6250,PVD,CLT,1.0,683.0,144.70997458057957,1967.0
6254,PVD,DCA,1.0,356.0,168.4310549515134,3403.0
6255,PVD,DEN,1.0,1737.0,120.99359437751004,498.0
6257,PVD,DTW,1.0,615.0,201.71718104495747,823.0
6260,PVD,FLL,1.0,1188.0,161.7604949053857,1374.0
6263,PVD,IAD,1.0,371.0,191.87301181102362,508.0
6268,PVD,MCO,1.0,1072.0,126.82802444724068,5563.0
6269,PVD,MDW,1.0,842.0,157.22539634146338,1312.0
6271,PVD,MSP,1.0,1117.0,100.16101404056161,641.0
6273,PVD,ORD,1.0,849.0,243.9627407407407,1215.0
6275,PVD,PBI,1.0,1148.0,150.10134469696968,1056.0
6278,PVD,PHL,1.0,237.0,278.1354186046512,860.0
6280,PVD,RDU,1.0,566.0,60.79531453362256,461.0
6290,PVD,TPA,1.0,1136.0,150.52215208034434,1394.0
6292,PVU,AZA,1.0,477.0,58.97205815538392,2201.0
6296,PWM,ATL,1.0,1027.0,222.62065840433775,1291.0
6299,PWM,BWI,1.0,452.0,162.92132999443518,1797.0
6302,PWM,CLT,1.0,813.0,226.81924865831846,559.0
6304,PWM,DCA,1.0,482.0,217.14880243572395,1478.0
6305,PWM,DEN,1.0,1782.0,161.80217592592592,648.0
6306,PWM,DTW,1.0,668.0,216.27654340836014,622.0
6308,PWM,EWR,1.0,284.0,191.40369975389666,1219.0
6310,PWM,IAD,1.0,493.0,202.40459715639807,633.0
6314,PWM,JFK,1.0,273.0,162.52944901836605,1579.0
6315,PWM,LGA,1.0,269.0,186.64274481772696,1399.0
6317,PWM,MCO,1.0,1214.0,91.34110576923077,624.0
6321,PWM,ORD,1.0,900.0,233.34411965811967,1170.0
6323,PWM,PHL,1.0,364.0,270.9767817679558,724.0
6324,PWM,RDU,1.0,700.0,70.28658040665435,541.0
6330,RAP,AZA,1.0,873.0,80.363074204947,566.0
6340,RAP,MSP,1.0,489.0,243.79997950819674,488.0
6348,RDM,DEN,1.0,898.0,216.43465863453812,498.0
6352,RDM,LAX,1.0,726.0,186.6997181372549,816.0
6357,RDM,SEA,1.0,228.0,111.02983656174335,1652.0
6358,RDM,SFO,1.0,462.0,215.6647660098522,812.0
6360,RDU,ALB,1.0,544.0,58.47680412371134,582.0
6362,RDU,ATL,1.0,356.0,198.9065,4960.0
6363,RDU,AUS,1.0,1162.0,174.85068578553617,802.0
6364,RDU,BDL,1.0,532.0,101.44014014014016,999.0
6366,RDU,BNA,1.0,442.0,133.37316815328708,3027.0
6368,RDU,BOS,1.0,612.0,126.23767091152814,8952.0
6370,RDU,BWI,1.0,255.0,104.79043403276803,3479.0
6371,RDU,CLE,1.0,416.0,77.14698945349951,1043.0
6373,RDU,CMH,1.0,362.0,106.33937219730942,892.0
6374,RDU,CVG,1.0,390.0,116.27294015611447,1153.0
6375,RDU,DAL,1.0,1052.0,175.02640320733104,873.0
6376,RDU,DCA,1.0,227.0,174.20408116385912,2612.0
6377,RDU,DEN,1.0,1436.0,164.06433248200605,4307.0
6378,RDU,DFW,1.0,1061.0,244.4979084024522,2773.0
6379,RDU,DTW,1.0,501.0,110.55852878464819,3283.0
6381,RDU,EWR,1.0,416.0,153.56600115406806,5199.0
6382,RDU,FLL,1.0,680.0,99.61382260101009,3168.0
6384,RDU,HOU,1.0,1050.0,147.99695172413794,725.0
6385,RDU,IAD,1.0,224.0,188.98326500732065,683.0
6386,RDU,IAH,1.0,1042.0,184.4197352941177,1700.0
6388,RDU,IND,1.0,489.0,200.48185567010307,679.0
6389,RDU,ISP,1.0,459.0,65.57828393135725,641.0
6391,RDU,JFK,1.0,427.0,139.10827255871448,3236.0
6392,RDU,LAS,1.0,2026.0,154.5078339517625,2156.0
6393,RDU,LAX,1.0,2239.0,268.2588054031237,2369.0
6394,RDU,LGA,1.0,431.0,140.11109553948162,6636.0
6396,RDU,MCI,1.0,904.0,137.4382614379085,765.0
6397,RDU,MCO,1.0,534.0,92.28157527069509,5726.0
6398,RDU,MDW,1.0,632.0,103.72922298664508,2471.0
6401,RDU,MIA,1.0,700.0,152.71006399069225,1719.0
6404,RDU,MSP,1.0,980.0,221.5040074507717,1879.0
6405,RDU,MSY,1.0,779.0,61.8131762295082,1464.0
6409,RDU,ORD,1.0,646.0,108.88179450072359,6910.0
6413,RDU,PHL,1.0,337.0,134.576466367713,4460.0
6414,RDU,PHX,1.0,1891.0,231.5916666666667,1092.0
6415,RDU,PIT,1.0,328.0,151.37164788732395,710.0
6417,RDU,PVD,1.0,566.0,62.03378986866791,533.0
6418,RDU,PWM,1.0,700.0,73.2214598540146,548.0
6420,RDU,SAN,1.0,2193.0,118.8590717299578,474.0
6424,RDU,SEA,1.0,2354.0,280.20687939426716,1849.0
6426,RDU,SFO,1.0,2400.0,254.64126399999998,2500.0
6429,RDU,SLC,1.0,1823.0,251.37809869375909,689.0
6431,RDU,STL,1.0,667.0,216.56587719298244,1026.0
6432,RDU,SYR,1.0,519.0,63.74528301886792,530.0
6433,RDU,TPA,1.0,587.0,105.00350346020763,3468.0
6434,RDU,TTN,1.0,373.0,52.39494609164421,742.0
6435,RFD,AZA,1.0,1373.0,109.09703275529866,519.0
6437,RFD,PGD,1.0,1127.0,93.24299065420561,535.0
6438,RFD,PIE,1.0,1049.0,75.48622080679404,471.0
6439,RFD,SFB,1.0,1025.0,71.41911468812877,497.0
6443,RIC,ATL,1.0,481.0,186.76322530864198,3240.0
6446,RIC,BOS,1.0,474.0,137.59874517870918,3889.0
6449,RIC,CLT,1.0,257.0,273.2009677419355,620.0
6451,RIC,DEN,1.0,1482.0,279.0152089552239,670.0
6452,RIC,DFW,1.0,1158.0,314.94813901345293,892.0
6453,RIC,DTW,1.0,456.0,244.42003460207619,578.0
6455,RIC,EWR,1.0,277.0,198.91265225933205,1018.0
6456,RIC,FLL,1.0,805.0,99.00040404040402,1485.0
6459,RIC,IAH,1.0,1157.0,260.7898816568047,507.0
6461,RIC,JFK,1.0,288.0,168.44175105485235,474.0
6462,RIC,LGA,1.0,292.0,187.68713606089437,2102.0
6464,RIC,MCO,1.0,667.0,92.41813088745661,2017.0
6467,RIC,MIA,1.0,825.0,177.28675906183366,469.0
6470,RIC,MSP,1.0,970.0,233.61764137931033,725.0
6472,RIC,ORD,1.0,642.0,235.8425541125541,1848.0
6496,RNO,DEN,1.0,804.0,155.48213186813186,2730.0
6497,RNO,DFW,1.0,1345.0,291.3387242026267,1066.0
6503,RNO,JFK,1.0,2411.0,225.5695606936416,865.0
6504,RNO,LAS,1.0,345.0,142.0065380811078,6066.0
6505,RNO,LAX,1.0,391.0,148.807610725401,4177.0
6507,RNO,LGB,1.0,402.0,139.3632572431958,1139.0
6511,RNO,MDW,1.0,1680.0,195.79724731182796,465.0
6515,RNO,OAK,1.0,181.0,100.13855623100304,658.0
6519,RNO,ORD,1.0,1671.0,274.4968205666317,953.0
6520,RNO,PDX,1.0,444.0,154.35504201680672,1547.0
6522,RNO,PHX,1.0,601.0,188.4391970466082,2167.0
6523,RNO,SAN,1.0,488.0,149.72671020803097,2067.0
6525,RNO,SEA,1.0,564.0,172.6979034548036,2113.0
6526,RNO,SFO,1.0,192.0,193.84399339933995,606.0
6527,RNO,SJC,1.0,188.0,108.64684767277855,1418.0
6528,RNO,SLC,1.0,422.0,198.5739465875371,1011.0
6533,ROA,ATL,1.0,357.0,206.2489980732177,519.0
6543,ROA,SFB,1.0,594.0,52.628787878787875,528.0
6545,ROC,ATL,1.0,749.0,224.17286556603773,848.0
6546,ROC,BOS,1.0,343.0,107.86286189683861,601.0
6548,ROC,BWI,1.0,277.0,170.47357766143108,573.0
6549,ROC,CLT,1.0,573.0,218.04407801418444,564.0
6551,ROC,DCA,1.0,296.0,191.50617154811718,478.0
6554,ROC,EWR,1.0,246.0,178.03470418470417,693.0
6557,ROC,JFK,1.0,264.0,137.65639240506331,1896.0
6558,ROC,LGA,1.0,254.0,156.37063653136534,1084.0
6559,ROC,MCO,1.0,1033.0,152.4970581896552,928.0
6565,ROC,ORD,1.0,528.0,204.5574757281553,1339.0
6581,RST,ORD,1.0,268.0,194.04826923076922,468.0
6582,RSW,ACY,1.0,982.0,56.961250930752044,1343.0
6584,RSW,ATL,1.0,515.0,170.7341307371349,2157.0
6586,RSW,BDL,1.0,1180.0,103.56763676148798,457.0
6588,RSW,BOS,1.0,1249.0,148.24640611724723,3531.0
6590,RSW,BWI,1.0,919.0,158.23014492753623,1794.0
6591,RSW,CLE,1.0,1025.0,88.31028927680798,2005.0
6592,RSW,CLT,1.0,600.0,216.82108818011255,533.0
6593,RSW,CMH,1.0,930.0,136.29154305200342,1173.0
6594,RSW,CVG,1.0,879.0,101.82539598108747,1692.0
6595,RSW,DCA,1.0,892.0,155.02369089625972,1417.0
6596,RSW,DEN,1.0,1607.0,114.21029032258065,930.0
6597,RSW,DFW,1.0,1017.0,246.77411887382692,959.0
6598,RSW,DTW,1.0,1084.0,126.7087122416534,3145.0
6599,RSW,EWR,1.0,1068.0,162.87516582013743,3347.0
6603,RSW,HPN,1.0,1102.0,164.28524861878452,1086.0
6605,RSW,IND,1.0,945.0,131.49677209302325,1075.0
6607,RSW,JFK,1.0,1074.0,162.66341219290263,2198.0
6610,RSW,LGA,1.0,1080.0,168.4992280071813,1671.0
6612,RSW,MDW,1.0,1105.0,118.89847257383967,2370.0
6614,RSW,MSP,1.0,1416.0,149.03682441397612,2261.0
6616,RSW,ORD,1.0,1120.0,140.86895381715362,4244.0
6618,RSW,PHL,1.0,993.0,131.9621724524076,2679.0
6620,RSW,PIT,1.0,966.0,156.53536474164133,658.0
6627,RSW,STL,1.0,979.0,148.63914364640883,1086.0
6628,RSW,TTN,1.0,1028.0,86.23737704918034,610.0
6632,SAF,DFW,1.0,551.0,252.85832653061226,490.0
6634,SAN,ABQ,1.0,628.0,116.00801708633094,2224.0
6637,SAN,ATL,1.0,1892.0,302.46326832548755,2974.0
6638,SAN,AUS,1.0,1164.0,136.96509466019415,4120.0
6642,SAN,BNA,1.0,1751.0,241.6802496217852,1322.0
6643,SAN,BOI,1.0,749.0,130.2483759590793,1564.0
6644,SAN,BOS,1.0,2588.0,293.87489418578747,4489.0
6645,SAN,BWI,1.0,2295.0,219.53451272333513,3694.0
6648,SAN,CLT,1.0,2077.0,343.4263434343434,990.0
6650,SAN,DAL,1.0,1182.0,153.84539524599228,3618.0
6652,SAN,DEN,1.0,853.0,140.19281716753645,11114.0
6653,SAN,DFW,1.0,1171.0,201.02207205489898,5246.0
6655,SAN,DTW,1.0,1956.0,227.26851164254248,3178.0
6657,SAN,ELP,1.0,636.0,100.30918639053256,1352.0
6659,SAN,EWR,1.0,2425.0,285.26616030881013,4404.0
6660,SAN,FAT,1.0,314.0,147.77656000000002,1250.0
6661,SAN,FLL,1.0,2269.0,184.82860727728982,797.0
6662,SAN,GEG,1.0,1027.0,137.08386561264825,1265.0
6663,SAN,HNL,1.0,2614.0,281.6726641294006,3153.0
6664,SAN,HOU,1.0,1313.0,159.74433476394847,1631.0
6665,SAN,IAD,1.0,2253.0,344.7882654600302,2652.0
6666,SAN,IAH,1.0,1303.0,163.43309984317827,3826.0
6670,SAN,JFK,1.0,2446.0,299.0263965724594,6652.0
6671,SAN,KOA,1.0,2556.0,247.18458837772397,826.0
6672,SAN,LAS,1.0,258.0,82.33398768033717,12338.0
6673,SAN,LAX,1.0,109.0,171.79369532428356,663.0
6675,SAN,LIH,1.0,2676.0,283.39102362204727,1016.0
6678,SAN,MCI,1.0,1334.0,168.20695233265718,1972.0
6679,SAN,MCO,1.0,2149.0,167.97261286681717,1772.0
6680,SAN,MDW,1.0,1728.0,178.36667679222361,3292.0
6682,SAN,MIA,1.0,2267.0,232.03338129496402,973.0
6684,SAN,MRY,1.0,375.0,141.3942857142857,511.0
6685,SAN,MSP,1.0,1532.0,179.2617441596734,4409.0
6686,SAN,MSY,1.0,1599.0,232.39525911708253,521.0
6687,SAN,OAK,1.0,446.0,119.21321223709369,9937.0
6688,SAN,OGG,1.0,2541.0,260.49718259309105,2229.0
6690,SAN,OMA,1.0,1313.0,154.09923688394278,1258.0
6691,SAN,ORD,1.0,1723.0,202.5737611622018,7503.0
6693,SAN,PAE,1.0,1080.0,135.72255102040816,1176.0
6694,SAN,PDX,1.0,933.0,148.31810592976396,6948.0
6695,SAN,PHL,1.0,2370.0,299.2948975234842,2342.0
6696,SAN,PHX,1.0,304.0,140.69606846594226,8559.0
6699,SAN,RDU,1.0,2193.0,117.20096707818931,486.0
6701,SAN,RNO,1.0,488.0,147.212,2150.0
6703,SAN,SAT,1.0,1129.0,143.7554980842912,1566.0
6706,SAN,SEA,1.0,1050.0,135.4669866039618,14034.0
6707,SAN,SFO,1.0,447.0,120.49121541377133,15830.0
6708,SAN,SJC,1.0,417.0,99.17543905719592,15613.0
6710,SAN,SLC,1.0,626.0,120.49786373959122,6605.0
6711,SAN,SMF,1.0,480.0,91.09498706467662,15075.0
6712,SAN,STL,1.0,1557.0,191.1582621082621,2106.0
6713,SAN,STS,1.0,508.0,164.59685337726526,607.0
6716,SAN,TUS,1.0,368.0,153.67472033898304,1180.0
6719,SAT,ATL,1.0,874.0,166.8518351383875,3324.0
6722,SAT,BNA,1.0,822.0,195.60664570230608,954.0
6727,SAT,BWI,1.0,1407.0,230.42712318840574,1380.0
6729,SAT,CLT,1.0,1095.0,291.73161004431313,677.0
6731,SAT,COS,1.0,732.0,46.952083333333334,720.0
6732,SAT,DAL,1.0,247.0,167.29709042553193,3760.0
6734,SAT,DEN,1.0,794.0,125.74787691036764,4842.0
6735,SAT,DFW,1.0,247.0,197.62849321478706,2137.0
6736,SAT,DTW,1.0,1214.0,221.60863457760314,1018.0
6737,SAT,ELP,1.0,496.0,184.99187772925765,1145.0
6738,SAT,EWR,1.0,1569.0,232.57118506493507,1232.0
6739,SAT,FLL,1.0,1145.0,155.84516129032255,744.0
6742,SAT,HOU,1.0,192.0,167.4989207807118,871.0
6744,SAT,IAD,1.0,1362.0,254.31306737588653,1128.0
6745,SAT,IAH,1.0,191.0,208.82026446280994,605.0
6749,SAT,JFK,1.0,1587.0,187.04475681453766,1871.0
6750,SAT,LAS,1.0,1069.0,136.78716018872163,4451.0
6751,SAT,LAX,1.0,1211.0,183.74173100490196,3264.0
6756,SAT,MCI,1.0,706.0,140.58507607192251,723.0
6757,SAT,MCO,1.0,1041.0,134.5697470725995,2135.0
6758,SAT,MDW,1.0,1036.0,169.34335297969875,1527.0
6763,SAT,MSP,1.0,1097.0,156.93665757162347,1466.0
6764,SAT,MSY,1.0,494.0,116.43100950987564,1367.0
6770,SAT,ORD,1.0,1041.0,237.18926374180535,1983.0
6774,SAT,PHX,1.0,843.0,187.2493438914027,2210.0
6781,SAT,SAN,1.0,1129.0,153.74000697836706,1433.0
6783,SAT,SEA,1.0,1774.0,187.20514921006438,1709.0
6788,SAT,SLC,1.0,1087.0,208.04689938398357,974.0
6791,SAT,STL,1.0,786.0,198.59073869900772,907.0
6792,SAT,TPA,1.0,972.0,166.3165606060606,660.0
6796,SAV,ATL,1.0,214.0,178.63231467473526,661.0
6798,SAV,BOS,1.0,901.0,135.6878051948052,1540.0
6800,SAV,CLE,1.0,641.0,59.94867205542725,866.0
6802,SAV,CVG,1.0,515.0,60.49744069912609,801.0
6803,SAV,DCA,1.0,519.0,203.48929460580914,482.0
6804,SAV,DEN,1.0,1414.0,96.47160320641282,499.0
6805,SAV,DFW,1.0,925.0,253.06933534743206,662.0
6807,SAV,EWR,1.0,708.0,136.96508073196986,1858.0
6813,SAV,JFK,1.0,718.0,121.50876267039497,2861.0
6814,SAV,LCK,1.0,539.0,61.81264220183486,545.0
6815,SAV,LGA,1.0,722.0,144.3850294860994,1187.0
6818,SAV,ORD,1.0,773.0,190.09623015873015,1260.0
6819,SAV,PHL,1.0,629.0,131.2372327520849,1319.0
6820,SAV,PIT,1.0,579.0,77.01956947162427,511.0
6825,SBA,DEN,1.0,916.0,154.79849959448498,1233.0
6832,SBA,PDX,1.0,784.0,192.19034416826003,523.0
6833,SBA,PHX,1.0,455.0,193.98158813263524,573.0
6834,SBA,SEA,1.0,908.0,166.5670052910053,945.0
6835,SBA,SFO,1.0,262.0,203.596338028169,1065.0
6837,SBN,ATL,1.0,566.0,241.56721991701247,482.0
6849,SBN,PGD,1.0,1049.0,82.50418410041841,478.0
6851,SBN,SFB,1.0,936.0,79.27118644067797,531.0
6856,SBP,PHX,1.0,509.0,193.0633402922756,479.0
6861,SCC,ANC,1.0,626.0,348.9928097560976,1025.0
6869,SCK,LAS,1.0,359.0,70.26796357615895,1812.0
6872,SDF,ATL,1.0,321.0,228.86947860962567,1496.0
6877,SDF,BWI,1.0,495.0,152.70635212159593,1579.0
6879,SDF,CLT,1.0,335.0,233.9723563218391,696.0
6880,SDF,DAL,1.0,725.0,129.7121841541756,467.0
6881,SDF,DCA,1.0,474.0,218.8643558850788,1079.0
6882,SDF,DEN,1.0,1024.0,153.88411064842356,1681.0
6883,SDF,DFW,1.0,733.0,242.88313338595106,1267.0
6884,SDF,DTW,1.0,306.0,274.86868078175894,614.0
6887,SDF,EWR,1.0,642.0,222.4925644028103,854.0
6888,SDF,FLL,1.0,895.0,84.85860550458716,545.0
6889,SDF,HOU,1.0,803.0,133.04146911519197,599.0
6891,SDF,IAH,1.0,788.0,190.17811053984576,778.0
6892,SDF,LAS,1.0,1624.0,176.02828125,832.0
6893,SDF,LAX,1.0,1843.0,240.71480672268908,595.0
6894,SDF,LGA,1.0,659.0,205.53434542102028,1627.0
6897,SDF,MCO,1.0,719.0,140.50244221105527,995.0
6898,SDF,MDW,1.0,271.0,140.18867120954005,1174.0
6901,SDF,MSP,1.0,604.0,245.83081967213116,732.0
6906,SDF,ORD,1.0,286.0,187.8906152705708,1349.0
6908,SDF,PGD,1.0,806.0,78.97378881987576,483.0
6909,SDF,PHL,1.0,576.0,285.5148953301127,621.0
6910,SDF,PHX,1.0,1506.0,221.17585987261143,471.0
6911,SDF,PIE,1.0,729.0,70.95083885209714,453.0
6918,SDF,SFB,1.0,698.0,61.65071553228621,573.0
6926,SDF,TPA,1.0,727.0,127.92647342995171,1035.0
6928,SDF,VPS,1.0,532.0,68.96161224489796,490.0
6929,SEA,ABQ,1.0,1180.0,183.50774214659688,1528.0
6931,SEA,ANC,1.0,1448.0,182.51689115736446,7543.0
6932,SEA,ATL,1.0,2182.0,305.3248819875776,5635.0
6933,SEA,AUS,1.0,1770.0,209.28695440206485,3487.0
6935,SEA,BIL,1.0,664.0,205.4212608695652,690.0
6937,SEA,BNA,1.0,1978.0,232.07000361663654,2765.0
6938,SEA,BOI,1.0,399.0,104.30716638904312,5403.0
6939,SEA,BOS,1.0,2496.0,284.0971718019422,8341.0
6940,SEA,BUR,1.0,937.0,163.0637453914552,4611.0
6941,SEA,BWI,1.0,2335.0,223.38109171443458,3838.0
6942,SEA,BZN,1.0,543.0,199.49158594491928,1053.0
6944,SEA,CHS,1.0,2415.0,239.90969696969697,726.0
6945,SEA,CLE,1.0,2021.0,119.02613550815556,797.0
6946,SEA,CLT,1.0,2279.0,357.6670737155622,1343.0
6947,SEA,CMH,1.0,2016.0,275.6006689342404,882.0
6948,SEA,CVG,1.0,1965.0,252.26604497354498,756.0
6949,SEA,DAL,1.0,1670.0,179.05393298059965,2268.0
6950,SEA,DCA,1.0,2329.0,349.7209532483303,1647.0
6951,SEA,DEN,1.0,1024.0,151.51947954173485,15275.0
6952,SEA,DFW,1.0,1660.0,201.10275914813508,8499.0
6953,SEA,DTW,1.0,1927.0,245.87564344746164,5082.0
6957,SEA,EUG,1.0,234.0,131.76817361894024,887.0
6958,SEA,EWR,1.0,2402.0,282.153567551709,6817.0
6959,SEA,FAI,1.0,1533.0,223.5522205773501,1351.0
6960,SEA,FAT,1.0,748.0,200.69957407407406,1080.0
6961,SEA,FCA,1.0,379.0,178.39367799113737,677.0
6962,SEA,FLL,1.0,2717.0,258.05571428571426,1274.0
6963,SEA,GEG,1.0,224.0,112.42514008097166,6175.0
6968,SEA,HNL,1.0,2677.0,264.7173085963734,5956.0
6970,SEA,IAD,1.0,2306.0,275.9606981637338,5228.0
6971,SEA,IAH,1.0,1874.0,219.65428359317002,5388.0
6972,SEA,ICT,1.0,1430.0,247.96222462203025,463.0
6973,SEA,IND,1.0,1866.0,246.10888520971298,1812.0
6975,SEA,JFK,1.0,2422.0,291.60758650353665,10462.0
6976,SEA,JNU,1.0,909.0,206.60972357723574,1845.0
6977,SEA,KOA,1.0,2688.0,257.22122816901407,1775.0
6978,SEA,KTN,1.0,680.0,191.76012583892617,1192.0
